,date,HR_NAME,stn_id,year,semester,Unnamed: 0_x,wlm_rpe,wlm_gse,gwe,gse_gwe,Unnamed: 0_y,latitude,longitude,gse,rpe,well_depth,index_right,OBJECTID,Shape__Are,Shape__Len,month,day,gwchange,pctl_gwchange,half_gwchange,cumgwchange,pctl_cumgwchange,pctl_gwelev,reporting,stat,pctl_gwchange_corr,pctl_cumgwchange_corr,reporting2
488,2014-03-31,South Lahontan,31238.5,2014.0,1.0,1034430.0,2644.2025000000003,2644.1565,2585.8469999999998,-67.09,14811.0,34.874665,-117.32715,2644.1565,2644.2025000000003,223.0,10.0,22.0,105576786677.92387,2276382.3983180295,3.0,31.0,-0.7900000000000009,0.39622641509433965,-0.39500000000000046,-1.25,0.48,0.41666666666666674,1.0,median,0.25449101796407186,0.3944610778443114,558
498,2014-09-30,South Lahontan,39910.0,2014.0,2.0,1052741.0,2605.905,2605.905,2525.8500000000004,-57.69,15241.0,34.89983,-117.28069,2605.905,2605.905,205.0,10.0,22.0,105576786677.92387,2276382.3983180295,9.0,30.0,-0.6999999999999886,0.4444444444444444,-0.3499999999999943,-1.4574999999999996,0.411764705882353,0.41666666666666674,1.0,median,0.38023952095808383,0.2911676646706587,445
508,2015-03-31,South Lahontan,38436.0,2015.0,1.0,1049558.5,2586.542,2586.542,2504.742,-62.16,15196.0,34.89684,-117.33446,2586.542,2586.542,230.0,10.0,22.0,105576786677.92387,2276382.3983180295,3.0,31.0,-0.17500000000001137,0.5701970443349754,-0.08750000000000568,-1.437500000000008,0.38795986622073575,0.3703703703703704,1.0,median,0.6152694610778443,0.2470059880239521,471
518,2015-09-30,South Lahontan,39729.0,2015.0,2.0,1050841.0,2594.274,2594.274,2518.777,-62.71,15205.0,34.89745,-117.33212,2594.274,2594.274,240.0,10.0,22.0,105576786677.92387,2276382.3983180295,9.0,30.0,-0.20250000000002277,0.6132478632478633,-0.10125000000001139,-1.4212500000000086,0.4422222222222222,0.4285714285714286,1.0,median,0.6646706586826348,0.3383233532934132,463
528,2016-03-31,South Lahontan,38461.0,2016.0,1.0,1049748.0,2560.928,2560.928,2499.7512500000003,-70.075,15199.5,34.897144999999995,-117.30908,2560.928,2560.928,240.0,10.0,22.0,105576786677.92387,2276382.3983180295,3.0,31.0,-0.6299999999999955,0.41666666666666663,-0.3149999999999977,-1.4944999999999995,0.3703703703703704,0.3273809523809524,1.0,median,0.3008982035928144,0.2215568862275449,502
538,2016-09-30,South Lahontan,40104.0,2016.0,2.0,1053859.5,2565.707,2565.707,2484.8559999999998,-62.57,15273.0,34.90096,-117.33446,2565.707,2565.707,240.0,10.0,22.0,105576786677.92387,2276382.3983180295,9.0,30.0,-0.7349999999999994,0.38888888888888884,-0.3674999999999997,-1.7424999999999997,0.3333333333333333,0.33333333333333337,1.0,median,0.23802395209580837,0.1437125748502994,435
548,2017-03-31,South Lahontan,38440.5,2017.0,1.0,1050598.0,2612.149,2612.149,2527.8625,-66.019,15204.5,34.89745,-117.33212,2612.149,2612.149,240.0,10.0,22.0,105576786677.92387,2276382.3983180295,3.0,31.0,0.022499999999999742,0.6666666666666667,0.011249999999999871,-1.6249999999999964,0.33333333333333337,0.375,1.0,median,0.7552395209580839,0.1631736526946108,504
558,2017-09-30,South Lahontan,43198.5,2017.0,2.0,1055122.0,2611.205,2611.205,2517.3320000000003,-60.260999999999996,15280.5,34.90121,-117.33537000000001,2611.205,2611.205,240.0,10.0,22.0,105576786677.92387,2276382.3983180295,9.0,30.0,-0.07000000000000028,0.660377358490566,-0.03500000000000014,-1.0100000000000042,0.4316770186335404,0.446360153256705,1.0,median,0.7425149700598802,0.31961077844311375,460
568,2018-03-31,South Lahontan,33616.0,2018.0,1.0,1047481.0,2611.205,2611.205,2522.19,-66.41,15155.0,34.89471,-117.33212,2611.205,2611.205,230.0,10.0,22.0,105576786677.92387,2276382.3983180295,3.0,31.0,-0.3305000000000007,0.5666666666666668,-0.16525000000000034,-1.4349999999999987,0.4,0.35714285714285715,1.0,median,0.6107784431137725,0.27020958083832336,531
578,2018-09-30,South Lahontan,43198.5,2018.0,2.0,1052415.5,2640.701,2639.447,2537.96025,-65.50750000000001,15226.0,34.899035,-117.33691999999999,2639.447,2640.701,240.0,10.0,22.0,105576786677.92387,2276382.3983180295,9.0,30.0,-0.6609999999999996,0.4545454545454546,-0.3304999999999998,-1.5034999999999998,0.3666666666666667,0.3333333333333333,1.0,median,0.4101796407185629,0.21107784431137724,448
588,2019-03-31,South Lahontan,38480.0,2019.0,1.0,1050355.0,2612.149,2612.149,2526.967,-64.043,15204.0,34.89745,-117.33212,2612.149,2612.149,240.0,10.0,22.0,105576786677.92387,2276382.3983180295,3.0,31.0,-0.3949999999999996,0.5333333333333333,-0.1974999999999998,-1.9375,0.27272727272727276,0.31034482758620685,1.0,median,0.5561377245508982,0.10179640718562874,457
598,2019-09-30,South Lahontan,46310.0,2019.0,2.0,1054549.0,2652.5,2650.0,2593.268,-57.21,15279.0,34.90096,-117.35174,2650.0,2652.5,265.0,10.0,22.0,105576786677.92387,2276382.3983180295,9.0,30.0,0.20999999999999375,0.7234042553191489,0.10499999999999687,-0.5024999999999995,0.4,0.5384615384615384,1.0,median,0.8592814371257484,0.27020958083832336,377
608,2020-03-31,South Lahontan,38358.0,2020.0,1.0,1046159.25,2640.701,2640.701,2596.2039999999997,-53.163,15119.0,34.89241,-117.30908,2640.701,2640.701,214.5,10.0,22.0,105576786677.92387,2276382.3983180295,3.0,31.0,0.134999999999998,0.7307692307692308,0.067499999999999,-0.21999999999999886,0.5,0.5,1.0,median,0.8652694610778443,0.4408682634730539,418
618,2020-09-30,South Lahontan,46307.0,2020.0,2.0,1078514.0,2568.3559999999998,2568.3559999999998,2479.9905,-57.6445,16290.5,35.0038,-117.38334,2568.3559999999998,2568.3559999999998,269.0,10.0,22.0,105576786677.92387,2276382.3983180295,9.0,30.0,-0.15000000000000568,0.6,-0.07500000000000284,-0.23000000000000043,0.5454545454545455,0.5603864734299517,1.0,median,0.6467065868263473,0.5284431137724551,408
628,2021-03-31,South Lahontan,46311.0,2021.0,1.0,1228688.5,2544.191,2544.191,2460.34,-62.44,20026.0,35.54904,-117.64257,2544.191,2544.191,269.0,10.0,22.0,105576786677.92387,2276382.3983180295,3.0,31.0,-0.5824999999999996,0.4257289204097715,-0.2912499999999998,-0.7678750000000001,0.3636363636363637,0.25,1.0,median,0.32934131736526945,0.20134730538922155,433
638,2021-09-30,South Lahontan,46307.0,2021.0,2.0,1219480.25,2509.9139999999998,2509.9139999999998,2418.1805,-66.64,19903.0,35.524159999999995,-117.63521499999999,2509.9139999999998,2509.9139999999998,300.0,10.0,22.0,105576786677.92387,2276382.3983180295,9.0,30.0,-0.5450000000000017,0.3333333333333333,-0.27250000000000085,-0.40500000000000114,0.2,0.16666666666666669,1.0,median,0.15494011976047903,0.05763473053892216,408
648,2022-03-31,South Lahontan,46315.5,2022.0,1.0,1259270.0,2491.441,2491.441,2407.9939999999997,-71.22575,20699.5,35.622775000000004,-117.66827,2491.441,2491.441,300.0,10.0,22.0,105576786677.92387,2276382.3983180295,3.0,31.0,-0.35999999999999943,0.44680851063829785,-0.17999999999999972,-0.5050000000000008,0.18181818181818185,0.16666666666666666,1.0,median,0.39595808383233533,0.04640718562874251,446
658,2022-09-30,South Lahontan,46314.0,2022.0,2.0,1251505.5,2475.7565,2475.7565,2397.9610000000002,-72.237,20485.5,35.602725,-117.663825,2475.7565,2475.7565,290.0,10.0,22.0,105576786677.92387,2276382.3983180295,9.0,30.0,-0.13750000000000107,0.5714285714285714,-0.06875000000000053,-0.6829999999999963,0.17391304347826086,0.16666666666666669,1.0,median,0.6182634730538922,0.04341317365269461,438
668,2023-03-31,South Lahontan,35149.0,2023.0,1.0,1213251.0,2388.0,2388.0,2185.17,-74.979,19780.0,35.49928,-117.63869,2388.0,2388.0,243.0,10.0,22.0,105576786677.92387,2276382.3983180295,3.0,31.0,0.0350000000000108,0.6923076923076923,0.0175000000000054,-0.6299999999999955,0.25,0.29520697167755994,1.0,median,0.7949101796407185,0.08308383233532934,377
678,2023-09-30,South Lahontan,31394.5,2023.0,2.0,1057675.25,2384.136,2384.136,2195.54,-62.93,15326.0,34.90311,-117.33756,2384.136,2384.136,235.0,10.0,22.0,105576786677.92387,2276382.3983180295,9.0,30.0,0.6199999999999903,0.8571428571428572,0.30999999999999517,-0.7574999999999998,0.375,0.6201923076923077,1.0,median,0.9827844311377245,0.2275449101796407,466
687,2024-03-31,South Lahontan,47959.5,2024.0,1.0,2260488.5,4890.5,4888.0,4789.174999999999,-98.825,38690.0,37.67425,-118.4142,4888.0,4890.5,166.0,10.0,22.0,105576786677.92387,2276382.3983180295,3.0,31.0,0.302500000000002,0.7666666666666667,0.151250000000001,-5.411249999999992,0.0,0.0,1.0,median,0.9161676646706587,0.005988023952095809,2
9,1990-03-31,Tulare Lake,21670.0,1990.0,1.0,1424636.0,309.66,309.0,203.71,-81.0,25044.0,36.2053,-119.3837,309.58,309.96,707.0,11.0,23.0,66892890415.324844,1526521.8498914859,3.0,31.0,,,,,,0.7894736842105263,1.0,median,,,2597
19,1990-09-30,Tulare Lake,21686.5,1990.0,2.0,1436129.5,304.395,303.71500000000003,191.245,-97.45,25360.0,36.23155,-119.38755,303.71500000000003,304.595,650.0,11.0,23.0,66892890415.324844,1526521.8498914859,9.0,30.0,,,,,,0.5,1.0,median,,,2366
29,1991-03-31,Tulare Lake,21666.0,1991.0,1.0,1424389.0,320.41,319.65,206.69,-88.0,25039.0,36.2042,-119.3624,319.66,320.34,600.0,11.0,23.0,66892890415.324844,1526521.8498914859,3.0,31.0,-10.300000000000004,0.19047619047619047,-5.150000000000002,-5.150000000000002,0.5454545454545455,0.5,1.0,median,0.019461077844311378,0.5284431137724551,2341
39,1991-09-30,Tulare Lake,21549.0,1991.0,2.0,1449494.0,304.21,303.72,191.535,-98.0,25722.0,36.26625,-119.4085,303.71500000000003,304.56,600.0,11.0,23.0,66892890415.324844,1526521.8498914859,9.0,30.0,-4.0,0.39699381078691426,-2.0,-6.049999999999997,0.5,0.4545454545454546,1.0,median,0.25898203592814373,0.4408682634730539,2304
49,1992-03-31,Tulare Lake,21668.0,1992.0,1.0,1421339.5,318.855,318.115,199.37,-92.0,24961.5,36.1981,-119.36234999999999,317.97,318.83500000000004,600.0,11.0,23.0,66892890415.324844,1526521.8498914859,3.0,31.0,-1.2999999999999972,0.5,-0.6499999999999986,-5.550000000000001,0.411764705882353,0.4375,1.0,median,0.49925149700598803,0.2911676646706587,2468
59,1992-09-30,Tulare Lake,21669.0,1992.0,2.0,1447243.0,303.44,302.5,177.56,-109.0,25662.0,36.26,-119.4285,302.5,303.44,700.0,11.0,23.0,66892890415.324844,1526521.8498914859,9.0,30.0,-4.699999999999996,0.3516016016016016,-2.349999999999998,-7.85,0.3611111111111111,0.3076923076923077,1.0,median,0.18413173652694612,0.19610778443113772,2439
69,1993-03-31,Tulare Lake,21429.0,1993.0,1.0,1427414.0,320.65,319.66,199.64,-91.0,25116.0,36.2108,-119.3756,319.66,320.41,600.0,11.0,23.0,66892890415.324844,1526521.8498914859,3.0,31.0,-2.200000000000003,0.44827586206896547,-1.1000000000000014,-7.5,0.2857142857142857,0.33333333333333337,1.0,median,0.3997005988023952,0.10703592814371257,2343
79,1993-09-30,Tulare Lake,21537.0,1993.0,2.0,1437782.0,302.92,302.44,182.01,-104.2,25394.0,36.2372,-119.4198,302.4,303.21,685.0,11.0,23.0,66892890415.324844,1526521.8498914859,9.0,30.0,3.450000000000003,0.7333333333333334,1.7250000000000014,-5.1750000000000025,0.41666666666666674,0.5,1.0,median,0.8712574850299402,0.2994011976047904,2497
89,1994-03-31,Tulare Lake,21682.0,1994.0,1.0,1420417.0,320.7,319.7,203.72,-87.5,24931.0,36.1964,-119.367,319.7,320.7,600.0,11.0,23.0,66892890415.324844,1526521.8498914859,3.0,31.0,4.0,0.72,2.0,-3.450000000000003,0.4347826086956522,0.4705882352941177,1.0,median,0.8488023952095808,0.3278443113772455,2387
99,1994-09-30,Tulare Lake,21772.0,1994.0,2.0,1444709.0,308.21,307.35,187.45,-106.1,25580.0,36.2539,-119.4285,307.26,307.71,604.0,11.0,23.0,66892890415.324844,1526521.8498914859,9.0,30.0,-5.0,0.31250000000000006,-2.5,-5.949999999999999,0.3636363636363637,0.3,1.0,median,0.12724550898203593,0.20134730538922155,2241
109,1995-03-31,Tulare Lake,21645.5,1995.0,1.0,1420355.0,320.725,320.08,197.735,-95.0,24929.5,36.195949999999996,-119.3503,320.31,320.725,550.0,11.0,23.0,66892890415.324844,1526521.8498914859,3.0,31.0,-3.1000000000000156,0.4,-1.5500000000000078,-7.424999999999994,0.2857142857142857,0.33333333333333337,1.0,median,0.2687125748502994,0.10703592814371257,2092
119,1995-09-30,Tulare Lake,21358.0,1995.0,2.0,1445648.0,294.45,294.04,170.74,-108.0,25600.0,36.2547,-119.4429,294.43,294.8,710.0,11.0,23.0,66892890415.324844,1526521.8498914859,9.0,30.0,7.0,0.823529411764706,3.5,-3.450000000000003,0.46153846153846156,0.5833333333333334,1.0,median,0.9670658682634731,0.36601796407185627,2463
129,1996-03-31,Tulare Lake,22198.5,1996.0,1.0,1407877.5,322.705,322.65,207.265,-88.4,24604.0,36.167649999999995,-119.3492,322.62,322.905,600.0,11.0,23.0,66892890415.324844,1526521.8498914859,3.0,31.0,7.0,0.8148148148148149,3.5,0.0,0.5,0.5779352226720649,1.0,median,0.9595808383233533,0.4408682634730539,2262
139,1996-09-30,Tulare Lake,21687.0,1996.0,2.0,1442646.25,299.985,299.0,172.29000000000002,-107.5,25533.5,36.248225000000005,-119.43975,299.28499999999997,300.44,717.5,11.0,23.0,66892890415.324844,1526521.8498914859,9.0,30.0,2.5,0.6481481481481481,1.25,0.3999999999999968,0.6,0.6666666666666666,1.0,median,0.7208083832335329,0.6205089820359282,2582
149,1997-03-31,Tulare Lake,22015.0,1997.0,1.0,1417703.5,314.705,314.15,205.3975,-83.95,24870.0,36.19195,-119.37174999999999,314.06,314.68,600.0,11.0,23.0,66892890415.324844,1526521.8498914859,3.0,31.0,5.0,0.7426406926406925,2.5,2.75,0.6153846153846154,0.7058823529411765,1.0,median,0.8847305389221557,0.6482035928143712,2208
159,1997-09-30,Tulare Lake,22117.5,1997.0,2.0,1428090.0,299.865,299.37,170.21,-110.5,25142.5,36.2111,-119.4304,299.485,300.53999999999996,715.0,11.0,23.0,66892890415.324844,1526521.8498914859,9.0,30.0,4.0,0.696969696969697,2.0,4.025,0.7000000000000001,0.75,1.0,median,0.8046407185628742,0.7926646706586826,2438
169,1998-03-31,Tulare Lake,21932.0,1998.0,1.0,1410704.0,318.2,317.44500000000005,211.925,-79.4,24676.5,36.1743,-119.3416,317.3,318.16999999999996,600.0,11.0,23.0,66892890415.324844,1526521.8498914859,3.0,31.0,4.0,0.6857142857142857,2.0,5.0,0.7142857142857143,0.7857142857142857,1.0,median,0.781437125748503,0.8151197604790419,2338
179,1998-09-30,Tulare Lake,21775.5,1998.0,2.0,1424900.5,303.71,303.0,182.755,-96.05,25049.5,36.205425000000005,-119.4231,303.0,303.985,720.0,11.0,23.0,66892890415.324844,1526521.8498914859,9.0,30.0,9.5,0.8536585365853658,4.75,9.3,0.875,0.9285714285714286,1.0,median,0.9790419161676647,0.9797904191616766,2758
189,1999-03-31,Tulare Lake,22282.5,1999.0,1.0,1401618.0,322.7,322.395,222.19,-67.5,24420.0,36.15405,-119.33215,322.385,322.7,580.0,11.0,23.0,66892890415.324844,1526521.8498914859,3.0,31.0,8.0,0.8200000000000001,4.0,10.787500000000001,0.8947368421052633,0.9333333333333335,1.0,median,0.9655688622754491,0.9902694610778443,2246
199,1999-09-30,Tulare Lake,21678.5,1999.0,2.0,1436110.5,299.71,298.67,183.775,-95.75,25360.0,36.22981,-119.4384,298.755,299.77,700.5,11.0,23.0,66892890415.324844,1526521.8498914859,9.0,30.0,0.0,0.55,0.0,9.649999999999995,0.9428104575163399,0.9090909090909092,1.0,median,0.5755988023952096,1.0,2784
209,2000-03-31,Tulare Lake,21956.0,2000.0,1.0,1414285.0,320.1,318.65,213.73,-74.0,24785.0,36.1819,-119.3624,318.65,320.06,600.0,11.0,23.0,66892890415.324844,1526521.8498914859,3.0,31.0,-1.0,0.5,-0.5,9.399999999999999,0.8666666666666667,0.8947368421052633,1.0,median,0.49925149700598803,0.9730538922155688,2419
219,2000-09-30,Tulare Lake,33564.0,2000.0,2.0,1463605.0,278.23,278.0,96.0,-163.0,26111.0,36.29932,-120.0125,278.0,278.23,700.0,11.0,23.0,66892890415.324844,1526521.8498914859,9.0,30.0,-4.0,0.4444444444444444,-2.0,6.5,0.7735042735042734,0.7222222222222222,1.0,median,0.38023952095808383,0.9086826347305389,295
229,2001-03-31,Tulare Lake,22282.5,2001.0,1.0,1411784.0,315.72,314.71000000000004,209.695,-75.95,24706.0,36.17515,-119.35815,314.65,315.69000000000005,600.0,11.0,23.0,66892890415.324844,1526521.8498914859,3.0,31.0,1.0,0.603448275862069,0.5,10.150000000000002,0.8947368421052633,0.875,1.0,median,0.6526946107784432,0.9902694610778443,2402
239,2001-09-30,Tulare Lake,22643.5,2001.0,2.0,1399901.0,274.475,273.94,139.86,-148.0,24375.0,36.152085,-119.59145000000001,274.505,274.8,709.5,11.0,23.0,66892890415.324844,1526521.8498914859,9.0,30.0,-7.300000000000001,0.26111660079051385,-3.6500000000000004,3.625000000000001,0.8,0.6363636363636365,1.0,median,0.0658682634730539,0.9348802395209581,1438
249,2002-03-31,Tulare Lake,22278.0,2002.0,1.0,1415729.0,313.57,312.57,202.73,-86.6,24813.0,36.1856,-119.3677,312.55,313.28,600.0,11.0,23.0,66892890415.324844,1526521.8498914859,3.0,31.0,-4.699999999999999,0.35185185185185186,-2.3499999999999996,4.500000000000001,0.7777777777777777,0.7333333333333334,1.0,median,0.18562874251497005,0.9124251497005988,1927
259,2002-09-30,Tulare Lake,21286.5,2002.0,2.0,1443403.0,323.46000000000004,322.7,212.61,-89.15,25558.5,36.2525,-119.33285000000001,322.65999999999997,323.42,612.0,11.0,23.0,66892890415.324844,1526521.8498914859,9.0,30.0,-9.100000000000009,0.1956521739130435,-4.550000000000004,3.5,0.75,0.6538461538461539,1.0,median,0.020958083832335328,0.8667664670658682,1414
269,2003-03-31,Tulare Lake,21540.0,2003.0,1.0,1422639.0,320.15,318.65,196.0,-94.0,24997.0,36.2,-119.35426,318.65,320.15,600.0,11.0,23.0,66892890415.324844,1526521.8498914859,3.0,31.0,-4.950000000000003,0.3529411764705882,-2.4750000000000014,1.5,0.6428571428571429,0.6153846153846154,1.0,median,0.18862275449101795,0.7013473053892215,1849
279,2003-09-30,Tulare Lake,24035.0,2003.0,2.0,1361492.75,305.01,303.865,194.925,-104.5,23397.5,36.05555,-119.34057,303.75,305.24,650.0,11.0,23.0,66892890415.324844,1526521.8498914859,9.0,30.0,-3.0,0.4193548387096774,-1.5,2.5,0.65,0.6153846153846154,1.0,median,0.3083832335329341,0.7163173652694611,1630
289,2004-03-31,Tulare Lake,24885.0,2004.0,1.0,1438066.0,293.14,291.44,205.52,-73.5,25400.0,36.2344,-119.4663,291.44,293.14,600.0,11.0,23.0,66892890415.324844,1526521.8498914859,3.0,31.0,-2.8000000000000114,0.425462962962963,-1.4000000000000057,1.25,0.5833333333333334,0.5882352941176471,1.0,median,0.3278443113772455,0.5845808383233533,2355
299,2004-09-30,Tulare Lake,25419.0,2004.0,2.0,1399978.0,262.9,262.43,203.84,-23.5,24379.0,36.14982,-119.6241,262.43,262.9,617.0,11.0,23.0,66892890415.324844,1526521.8498914859,9.0,30.0,-4.8500000000000085,0.3582589285714286,-2.4250000000000043,-0.9874999999999936,0.554093567251462,0.5882352941176471,1.0,median,0.19610778443113772,0.5419161676646707,1437
309,2005-03-31,Tulare Lake,25108.0,2005.0,1.0,1480859.0,287.46,286.69,211.42,-62.0,26576.0,36.3427,-119.5677,286.58,287.2,550.0,11.0,23.0,66892890415.324844,1526521.8498914859,3.0,31.0,-1.3000000000000025,0.5,-0.6500000000000012,-0.15000000000000013,0.5555555555555556,0.5217391304347826,1.0,median,0.49925149700598803,0.5501497005988024,2465
319,2005-09-30,Tulare Lake,24844.0,2005.0,2.0,1245329.0,296.67,295.67,192.39,-126.0,20293.0,35.5831,-119.37656,295.81,296.67,700.0,11.0,23.0,66892890415.324844,1526521.8498914859,9.0,30.0,0.5849999999999991,0.625,0.29249999999999954,0.1499999999999997,0.6,0.6666666666666667,1.0,median,0.6833832335329342,0.6205089820359282,713
329,2006-03-31,Tulare Lake,25095.5,2006.0,1.0,1452448.0,282.65,281.69,221.83999999999997,-55.8,25786.5,36.2694,-119.51145,281.5,282.65,505.0,11.0,23.0,66892890415.324844,1526521.8498914859,3.0,31.0,0.75,0.6296296296296297,0.375,0.45000000000000107,0.6,0.6666666666666666,1.0,median,0.6893712574850299,0.6205089820359282,2548
339,2006-09-30,Tulare Lake,25203.5,2006.0,2.0,1445545.0,270.76,270.0,212.98000000000002,-59.1,25598.5,36.254549999999995,-119.58305,269.69000000000005,270.11,620.0,11.0,23.0,66892890415.324844,1526521.8498914859,9.0,30.0,0.699999999999994,0.6550480769230769,0.349999999999997,0.31250000000000044,0.736842105263158,0.7692307692307692,1.0,median,0.7305389221556886,0.8480538922155688,2730
349,2007-03-31,Tulare Lake,25018.0,2007.0,1.0,1454699.0,281.66,280.26,217.6,-60.0,25845.0,36.2756,-119.5724,280.0,281.26,600.0,11.0,23.0,66892890415.324844,1526521.8498914859,3.0,31.0,-0.09999999999999964,0.5862068965517241,-0.04999999999999982,-0.09999999999999432,0.6521739130434783,0.6190476190476191,1.0,median,0.6287425149700598,0.7200598802395209,2709
359,2007-09-30,Tulare Lake,25395.5,2007.0,2.0,1442886.25,257.21000000000004,256.27,210.71499999999997,-53.849999999999994,25546.5,36.24765,-119.62010000000001,256.265,257.1,560.0,11.0,23.0,66892890415.324844,1526521.8498914859,9.0,30.0,-1.6749999999999998,0.41565040650406504,-0.8374999999999999,-0.6999999999999997,0.6666666666666667,0.5625,1.0,median,0.2994011976047904,0.7529940119760479,2196
